seed,id,task,valid,score,repair_distance,error_type,error_position,length,max_depth,max_pairing_distance,vae_nll_per_token,vae_ppl,block_index,on_boundary
1234,o85254,structured,False,0.0,,parse_error,0,,,,,,,
1234,o9519,structured,False,0.0,,parse_error,0,,,,,,,
1234,o39085,structured,False,0.0,,parse_error,0,,,,,,,
1234,o67056,structured,False,0.0,,parse_error,0,,,,,,,
1234,o36595,structured,False,0.0,,parse_error,5,,,,,,,
1234,o39437,structured,False,0.0,,parse_error,0,,,,,,,
1234,o66173,structured,False,0.0,,parse_error,0,,,,,,,
1234,o91148,structured,False,0.0,,parse_error,0,,,,,,,
1234,o26118,structured,False,0.0,,parse_error,0,,,,,,,
1234,o53075,structured,False,0.0,,parse_error,11,,,,,,,
1234,o9806,structured,False,0.0,,parse_error,0,,,,,,,
1234,o85177,structured,False,0.0,,parse_error,0,,,,,,,
1234,o79592,structured,False,0.0,,parse_error,0,,,,,,,
1234,o14509,structured,False,0.0,,parse_error,0,,,,,,,
1234,o70020,structured,False,0.0,,parse_error,0,,,,,,,
1234,o74592,structured,False,0.0,,parse_error,11,,,,,,,
1234,o9938,structured,False,0.0,,parse_error,0,,,,,,,
1234,o83720,structured,False,0.0,,parse_error,0,,,,,,,
1234,o12483,structured,False,0.0,,parse_error,0,,,,,,,
1234,o47149,structured,False,0.0,,parse_error,0,,,,,,,
1234,o15101,structured,False,0.0,,parse_error,0,,,,,,,
1234,o46408,structured,False,0.0,,parse_error,0,,,,,,,
1234,o55249,structured,False,0.0,,parse_error,0,,,,,,,
1234,o6318,structured,False,0.0,,parse_error,0,,,,,,,
1234,o69840,structured,False,0.0,,parse_error,0,,,,,,,
1234,o2249,structured,False,0.0,,parse_error,11,,,,,,,
1234,o57642,structured,False,0.0,,parse_error,0,,,,,,,
1234,o74190,structured,False,0.0,,parse_error,13,,,,,,,
1234,o90234,structured,False,0.0,,parse_error,0,,,,,,,
1234,o81596,structured,False,0.0,,parse_error,23,,,,,,,
1234,o81530,structured,False,0.0,,parse_error,0,,,,,,,
1234,o37624,structured,False,0.0,,parse_error,0,,,,,,,
1234,o33193,structured,False,0.0,,parse_error,0,,,,,,,
1234,o9702,structured,False,0.0,,parse_error,0,,,,,,,
1234,o5151,structured,False,0.0,,parse_error,7,,,,,,,
1234,o48010,structured,False,0.0,,parse_error,1,,,,,,,
1234,o55795,structured,False,0.0,,parse_error,0,,,,,,,
1234,o39514,structured,False,0.0,,parse_error,0,,,,,,,
1234,o44052,structured,False,0.0,,parse_error,0,,,,,,,
1234,o90209,structured,False,0.0,,parse_error,0,,,,,,,
1234,o42168,structured,False,0.0,,parse_error,0,,,,,,,
1234,o26216,structured,False,0.0,,parse_error,0,,,,,,,
1234,o42167,structured,False,0.0,,parse_error,0,,,,,,,
1234,o90201,structured,False,0.0,,parse_error,0,,,,,,,
1234,o63687,structured,False,0.0,,parse_error,0,,,,,,,
1234,o90215,structured,False,0.0,,parse_error,0,,,,,,,
1234,o41638,structured,False,0.0,,parse_error,9,,,,,,,
1234,o90301,structured,False,0.0,,parse_error,0,,,,,,,
1234,o48246,structured,False,0.0,,parse_error,0,,,,,,,
1234,o45133,structured,False,0.0,,parse_error,1,,,,,,,
1234,o54545,structured,False,0.0,,parse_error,0,,,,,,,
1234,o77701,structured,False,0.0,,parse_error,1,,,,,,,
1234,o88674,structured,False,0.0,,parse_error,0,,,,,,,
1234,o45138,structured,False,0.0,,parse_error,1,,,,,,,
1234,o75145,structured,False,0.0,,parse_error,0,,,,,,,
1234,o43008,structured,False,0.0,,parse_error,7,,,,,,,
1234,o9772,structured,False,0.0,,parse_error,0,,,,,,,
1234,o20457,structured,False,0.0,,parse_error,0,,,,,,,
1234,o81497,structured,False,0.0,,parse_error,0,,,,,,,
1234,o63377,structured,False,0.0,,parse_error,0,,,,,,,
1234,o42285,structured,False,0.0,,parse_error,0,,,,,,,
1234,o73409,structured,False,0.0,,parse_error,0,,,,,,,
1234,o48312,structured,False,0.0,,parse_error,0,,,,,,,
1234,o86603,structured,False,0.0,,parse_error,0,,,,,,,
1234,o21855,structured,False,0.0,,parse_error,0,,,,,,,
2025,o46527,structured,False,0.0,,parse_error,0,,,,,,,
2025,o3617,structured,False,0.0,,parse_error,0,,,,,,,
2025,o21456,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90937,structured,False,0.0,,parse_error,0,,,,,,,
2025,o2965,structured,False,0.0,,parse_error,0,,,,,,,
2025,o89223,structured,False,0.0,,parse_error,0,,,,,,,
2025,o69508,structured,False,0.0,,parse_error,12,,,,,,,
2025,o63476,structured,False,0.0,,parse_error,0,,,,,,,
2025,o60839,structured,False,0.0,,parse_error,14,,,,,,,
2025,o9931,structured,False,0.0,,parse_error,0,,,,,,,
2025,o65447,structured,False,0.0,,parse_error,7,,,,,,,
2025,o13989,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68328,structured,False,0.0,,parse_error,4,,,,,,,
2025,o12629,structured,False,0.0,,parse_error,0,,,,,,,
2025,o47163,structured,False,0.0,,parse_error,0,,,,,,,
2025,o58320,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90946,structured,False,0.0,,parse_error,0,,,,,,,
2025,o50666,structured,False,0.0,,parse_error,0,,,,,,,
2025,o79449,structured,False,0.0,,parse_error,0,,,,,,,
2025,o45139,structured,False,0.0,,parse_error,1,,,,,,,
2025,o91103,structured,False,0.0,,parse_error,7,,,,,,,
2025,o13687,structured,False,0.0,,parse_error,0,,,,,,,
2025,o43993,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9910,structured,False,0.0,,parse_error,0,,,,,,,
2025,o43295,structured,False,0.0,,parse_error,10,,,,,,,
2025,o24176,structured,False,0.0,,parse_error,14,,,,,,,
2025,o89900,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9851,structured,False,0.0,,parse_error,0,,,,,,,
2025,o81574,structured,False,0.0,,parse_error,7,,,,,,,
2025,o21477,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90314,structured,False,0.0,,parse_error,0,,,,,,,
2025,o28268,structured,False,0.0,,parse_error,0,,,,,,,
2025,o62771,structured,False,0.0,,parse_error,7,,,,,,,
2025,o40228,structured,False,0.0,,parse_error,7,,,,,,,
2025,o23494,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9208,structured,False,0.0,,parse_error,0,,,,,,,
2025,o78734,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68689,structured,False,0.0,,parse_error,0,,,,,,,
2025,o71425,structured,False,0.0,,parse_error,0,,,,,,,
2025,o45166,structured,False,0.0,,parse_error,0,,,,,,,
2025,o5187,structured,False,0.0,,parse_error,11,,,,,,,
2025,o72587,structured,False,0.0,,parse_error,0,,,,,,,
2025,o35168,structured,False,0.0,,parse_error,14,,,,,,,
2025,o6261,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90441,structured,False,0.0,,parse_error,0,,,,,,,
2025,o72186,structured,False,0.0,,parse_error,0,,,,,,,
2025,o21499,structured,False,0.0,,parse_error,0,,,,,,,
2025,o20470,structured,False,0.0,,parse_error,1,,,,,,,
2025,o8491,structured,False,0.0,,parse_error,9,,,,,,,
2025,o27846,structured,False,0.0,,parse_error,9,,,,,,,
2025,o28203,structured,False,0.0,,parse_error,0,,,,,,,
2025,o71268,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39445,structured,False,0.0,,parse_error,0,,,,,,,
2025,o89213,structured,False,0.0,,parse_error,0,,,,,,,
2025,o69958,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39431,structured,False,0.0,,parse_error,0,,,,,,,
2025,o85927,structured,False,0.0,,parse_error,0,,,,,,,
2025,o48875,structured,False,0.0,,parse_error,0,,,,,,,
2025,o80803,structured,False,0.0,,parse_error,0,,,,,,,
2025,o63151,structured,False,0.0,,parse_error,0,,,,,,,
2025,o77730,structured,False,0.0,,parse_error,0,,,,,,,
2025,o62762,structured,False,0.0,,parse_error,0,,,,,,,
2025,o43224,structured,False,0.0,,parse_error,9,,,,,,,
2025,o45219,structured,False,0.0,,parse_error,0,,,,,,,
2025,o80287,structured,False,0.0,,parse_error,1,,,,,,,
2025,o9703,structured,False,0.0,,parse_error,4,,,,,,,
2025,o42208,structured,False,0.0,,parse_error,0,,,,,,,
2025,o47248,structured,False,0.0,,parse_error,11,,,,,,,
2025,o12222,structured,False,0.0,,parse_error,0,,,,,,,
2025,o81728,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90246,structured,False,0.0,,parse_error,4,,,,,,,
2025,o90440,structured,False,0.0,,parse_error,0,,,,,,,
2025,o37087,structured,False,0.0,,parse_error,0,,,,,,,
2025,o81566,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39871,structured,False,0.0,,parse_error,14,,,,,,,
2025,o35770,structured,False,0.0,,parse_error,6,,,,,,,
2025,o9953,structured,False,0.0,,parse_error,11,,,,,,,
2025,o76472,structured,False,0.0,,parse_error,0,,,,,,,
2025,o17635,structured,False,0.0,,parse_error,0,,,,,,,
2025,o53603,structured,False,0.0,,parse_error,9,,,,,,,
2025,o90718,structured,False,0.0,,parse_error,0,,,,,,,
2025,o17401,structured,False,0.0,,parse_error,0,,,,,,,
2025,o25976,structured,False,0.0,,parse_error,0,,,,,,,
2025,o55685,structured,False,0.0,,parse_error,14,,,,,,,
2025,o90368,structured,False,0.0,,parse_error,0,,,,,,,
2025,o21459,structured,False,0.0,,parse_error,0,,,,,,,
2025,o50679,structured,False,0.0,,parse_error,11,,,,,,,
2025,o36460,structured,False,0.0,,parse_error,1,,,,,,,
2025,o31008,structured,False,0.0,,parse_error,0,,,,,,,
2025,o63317,structured,False,0.0,,parse_error,0,,,,,,,
2025,o79491,structured,False,0.0,,parse_error,0,,,,,,,
2025,o14530,structured,False,0.0,,parse_error,11,,,,,,,
2025,o9896,structured,False,0.0,,parse_error,0,,,,,,,
2025,o73029,structured,False,0.0,,parse_error,0,,,,,,,
2025,o63534,structured,False,0.0,,parse_error,1,,,,,,,
2025,o20462,structured,False,0.0,,parse_error,1,,,,,,,
2025,o9815,structured,False,0.0,,parse_error,0,,,,,,,
2025,o55348,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68322,structured,False,0.0,,parse_error,13,,,,,,,
2025,o84097,structured,False,0.0,,parse_error,8,,,,,,,
2025,o60850,structured,False,0.0,,parse_error,0,,,,,,,
2025,o12214,structured,False,0.0,,parse_error,11,,,,,,,
2025,o68335,structured,False,0.0,,parse_error,7,,,,,,,
2025,o58909,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90354,structured,False,0.0,,parse_error,0,,,,,,,
2025,o59670,structured,False,0.0,,parse_error,0,,,,,,,
2025,o64700,structured,False,0.0,,parse_error,0,,,,,,,
2025,o35907,structured,False,0.0,,parse_error,0,,,,,,,
2025,o55788,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44463,structured,False,0.0,,parse_error,11,,,,,,,
2025,o17139,structured,False,0.0,,parse_error,0,,,,,,,
2025,o37724,structured,False,0.0,,parse_error,0,,,,,,,
2025,o14451,structured,False,0.0,,parse_error,0,,,,,,,
2025,o73030,structured,False,0.0,,parse_error,0,,,,,,,
2025,o83269,structured,False,0.0,,parse_error,0,,,,,,,
2025,o73969,structured,False,0.0,,parse_error,1,,,,,,,
2025,o66192,structured,False,0.0,,parse_error,0,,,,,,,
2025,o40353,structured,False,0.0,,parse_error,1,,,,,,,
2025,o14464,structured,False,0.0,,parse_error,1,,,,,,,
2025,o7499,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39176,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90339,structured,False,0.0,,parse_error,0,,,,,,,
2025,o12086,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39452,structured,False,0.0,,parse_error,0,,,,,,,
2025,o54543,structured,False,0.0,,parse_error,13,,,,,,,
2025,o6235,structured,False,0.0,,parse_error,0,,,,,,,
2025,o51221,structured,False,0.0,,parse_error,0,,,,,,,
2025,o65541,structured,False,0.0,,parse_error,0,,,,,,,
2025,o82241,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39429,structured,False,0.0,,parse_error,0,,,,,,,
2025,o76467,structured,False,0.0,,parse_error,0,,,,,,,
2025,o79445,structured,False,0.0,,parse_error,1,,,,,,,
2025,o6201,structured,False,0.0,,parse_error,0,,,,,,,
2025,o10876,structured,False,0.0,,parse_error,0,,,,,,,
2025,o31032,structured,False,0.0,,parse_error,0,,,,,,,
2025,o3620,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39754,structured,False,0.0,,parse_error,0,,,,,,,
2025,o72194,structured,False,0.0,,parse_error,0,,,,,,,
2025,o12215,structured,False,0.0,,parse_error,10,,,,,,,
2025,o48012,structured,False,0.0,,parse_error,1,,,,,,,
2025,o10318,structured,False,0.0,,parse_error,0,,,,,,,
2025,o91010,structured,False,0.0,,parse_error,0,,,,,,,
2025,o31545,structured,False,0.0,,parse_error,0,,,,,,,
2025,o73998,structured,False,0.0,,parse_error,1,,,,,,,
2025,o80622,structured,False,0.0,,parse_error,0,,,,,,,
2025,o30341,structured,False,0.0,,parse_error,0,,,,,,,
2025,o71846,structured,False,0.0,,parse_error,0,,,,,,,
2025,o25956,structured,False,0.0,,parse_error,0,,,,,,,
2025,o73930,structured,False,0.0,,parse_error,14,,,,,,,
2025,o46198,structured,False,0.0,,parse_error,1,,,,,,,
2025,o5258,structured,False,0.0,,parse_error,11,,,,,,,
2025,o17543,structured,False,0.0,,parse_error,8,,,,,,,
2025,o21087,structured,False,0.0,,parse_error,0,,,,,,,
2025,o46895,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90828,structured,False,0.0,,parse_error,0,,,,,,,
2025,o65941,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39436,structured,False,0.0,,parse_error,0,,,,,,,
2025,o50682,structured,False,0.0,,parse_error,7,,,,,,,
2025,o30305,structured,False,0.0,,parse_error,0,,,,,,,
2025,o41698,structured,False,0.0,,parse_error,0,,,,,,,
2025,o63988,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68413,structured,False,0.0,,parse_error,0,,,,,,,
2025,o65453,structured,False,0.0,,parse_error,6,,,,,,,
2025,o11796,structured,False,0.0,,parse_error,12,,,,,,,
2025,o39165,structured,False,0.0,,parse_error,0,,,,,,,
2025,o23088,structured,False,0.0,,parse_error,10,,,,,,,
2025,o79561,structured,False,0.0,,parse_error,0,,,,,,,
2025,o80825,structured,False,0.0,,parse_error,0,,,,,,,
2025,o66309,structured,False,0.0,,parse_error,1,,,,,,,
2025,o61120,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90328,structured,False,0.0,,parse_error,0,,,,,,,
2025,o20466,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9949,structured,False,0.0,,parse_error,0,,,,,,,
2025,o5220,structured,False,0.0,,parse_error,10,,,,,,,
2025,o42986,structured,False,0.0,,parse_error,0,,,,,,,
2025,o17393,structured,False,0.0,,parse_error,0,,,,,,,
2025,o35937,structured,False,0.0,,parse_error,0,,,,,,,
2025,o83712,structured,False,0.0,,parse_error,0,,,,,,,
2025,o27351,structured,False,0.0,,parse_error,0,,,,,,,
2025,o81575,structured,False,0.0,,parse_error,7,,,,,,,
2025,o12254,structured,False,0.0,,parse_error,11,,,,,,,
2025,o67463,structured,False,0.0,,parse_error,0,,,,,,,
2025,o73997,structured,False,0.0,,parse_error,1,,,,,,,
2025,o17665,structured,False,0.0,,parse_error,0,,,,,,,
2025,o48546,structured,False,0.0,,parse_error,0,,,,,,,
2025,o25194,structured,False,0.0,,parse_error,0,,,,,,,
2025,o12087,structured,False,0.0,,parse_error,0,,,,,,,
2025,o71329,structured,False,0.0,,parse_error,0,,,,,,,
2025,o25711,structured,False,0.0,,parse_error,0,,,,,,,
2025,o17668,structured,False,0.0,,parse_error,0,,,,,,,
2025,o48257,structured,False,0.0,,parse_error,0,,,,,,,
2025,o66166,structured,False,0.0,,parse_error,0,,,,,,,
2025,o12624,structured,False,0.0,,parse_error,0,,,,,,,
2025,o81662,structured,False,0.0,,parse_error,5,,,,,,,
2025,o62378,structured,False,0.0,,parse_error,0,,,,,,,
2025,o17614,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68285,structured,False,0.0,,parse_error,4,,,,,,,
2025,o79443,structured,False,0.0,,parse_error,0,,,,,,,
2025,o21455,structured,False,0.0,,parse_error,0,,,,,,,
2025,o53623,structured,False,0.0,,parse_error,0,,,,,,,
2025,o27044,structured,False,0.0,,parse_error,7,,,,,,,
2025,o30076,structured,False,0.0,,parse_error,0,,,,,,,
2025,o42534,structured,False,0.0,,parse_error,0,,,,,,,
2025,o21471,structured,False,0.0,,parse_error,0,,,,,,,
2025,o35776,structured,False,0.0,,parse_error,18,,,,,,,
2025,o85187,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44987,structured,False,0.0,,parse_error,1,,,,,,,
2025,o16365,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39766,structured,False,0.0,,parse_error,0,,,,,,,
2025,o85985,structured,False,0.0,,parse_error,0,,,,,,,
2025,o54546,structured,False,0.0,,parse_error,11,,,,,,,
2025,o31168,structured,False,0.0,,parse_error,0,,,,,,,
2025,o12418,structured,False,0.0,,parse_error,13,,,,,,,
2025,o30815,structured,False,0.0,,parse_error,0,,,,,,,
2025,o48006,structured,False,0.0,,parse_error,1,,,,,,,
2025,o66586,structured,False,0.0,,parse_error,1,,,,,,,
2025,o88112,structured,False,0.0,,parse_error,0,,,,,,,
2025,o85973,structured,False,0.0,,parse_error,0,,,,,,,
2025,o89614,structured,False,0.0,,parse_error,0,,,,,,,
2025,o21768,structured,False,0.0,,parse_error,14,,,,,,,
2025,o36596,structured,False,0.0,,parse_error,5,,,,,,,
2025,o44372,structured,False,0.0,,parse_error,0,,,,,,,
2025,o84352,structured,False,0.0,,parse_error,0,,,,,,,
2025,o71309,structured,False,0.0,,parse_error,0,,,,,,,
2025,o60660,structured,False,0.0,,parse_error,8,,,,,,,
2025,o5116,structured,False,0.0,,parse_error,9,,,,,,,
2025,o47040,structured,False,0.0,,parse_error,1,,,,,,,
2025,o41692,structured,False,0.0,,parse_error,6,,,,,,,
2025,o5214,structured,False,0.0,,parse_error,7,,,,,,,
2025,o6251,structured,False,0.0,,parse_error,0,,,,,,,
2025,o60123,structured,False,0.0,,parse_error,0,,,,,,,
2025,o76909,structured,False,0.0,,parse_error,0,,,,,,,
2025,o45117,structured,False,0.0,,parse_error,1,,,,,,,
2025,o53002,structured,False,0.0,,parse_error,0,,,,,,,
2025,o57230,structured,False,0.0,,parse_error,0,,,,,,,
2025,o58863,structured,False,0.0,,parse_error,0,,,,,,,
2025,o31646,structured,False,0.0,,parse_error,0,,,,,,,
2025,o47063,structured,False,0.0,,parse_error,1,,,,,,,
2025,o53898,structured,False,0.0,,parse_error,0,,,,,,,
2025,o74422,structured,False,0.0,,parse_error,0,,,,,,,
2025,o55159,structured,False,0.0,,parse_error,8,,,,,,,
2025,o12209,structured,False,0.0,,parse_error,0,,,,,,,
2025,o31043,structured,False,0.0,,parse_error,0,,,,,,,
2025,o14452,structured,False,0.0,,parse_error,0,,,,,,,
2025,o83898,structured,False,0.0,,parse_error,0,,,,,,,
2025,o79516,structured,False,0.0,,parse_error,0,,,,,,,
2025,o53074,structured,False,0.0,,parse_error,0,,,,,,,
2025,o6379,structured,False,0.0,,parse_error,0,,,,,,,
2025,o28269,structured,False,0.0,,parse_error,0,,,,,,,
2025,o57387,structured,False,0.0,,parse_error,7,,,,,,,
2025,o90203,structured,False,0.0,,parse_error,0,,,,,,,
2025,o5195,structured,False,0.0,,parse_error,7,,,,,,,
2025,o81594,structured,False,0.0,,parse_error,7,,,,,,,
2025,o57229,structured,False,0.0,,parse_error,0,,,,,,,
2025,o7230,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90233,structured,False,0.0,,parse_error,0,,,,,,,
2025,o58604,structured,False,0.0,,parse_error,0,,,,,,,
2025,o65361,structured,False,0.0,,parse_error,11,,,,,,,
2025,o44227,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90969,structured,False,0.0,,parse_error,0,,,,,,,
2025,o64855,structured,False,0.0,,parse_error,0,,,,,,,
2025,o15105,structured,False,0.0,,parse_error,0,,,,,,,
2025,o41735,structured,False,0.0,,parse_error,0,,,,,,,
2025,o948,structured,False,0.0,,parse_error,0,,,,,,,
2025,o41787,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9909,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44268,structured,False,0.0,,parse_error,0,,,,,,,
2025,o81532,structured,False,0.0,,parse_error,0,,,,,,,
2025,o43203,structured,False,0.0,,parse_error,0,,,,,,,
2025,o37092,structured,False,0.0,,parse_error,1,,,,,,,
2025,o25107,structured,False,0.0,,parse_error,0,,,,,,,
2025,o20479,structured,False,0.0,,parse_error,0,,,,,,,
2025,o86226,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39447,structured,False,0.0,,parse_error,0,,,,,,,
2025,o71446,structured,False,0.0,,parse_error,1,,,,,,,
2025,o44186,structured,False,0.0,,parse_error,0,,,,,,,
2025,o20489,structured,False,0.0,,parse_error,0,,,,,,,
2025,o6219,structured,False,0.0,,parse_error,0,,,,,,,
2025,o21470,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9583,structured,False,0.0,,parse_error,13,,,,,,,
2025,o17599,structured,False,0.0,,parse_error,0,,,,,,,
2025,o53703,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9883,structured,False,0.0,,parse_error,0,,,,,,,
2025,o89215,structured,False,0.0,,parse_error,0,,,,,,,
2025,o89660,structured,False,0.0,,parse_error,0,,,,,,,
2025,o76438,structured,False,0.0,,parse_error,0,,,,,,,
2025,o37728,structured,False,0.0,,parse_error,9,,,,,,,
2025,o46362,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68826,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39141,structured,False,0.0,,parse_error,0,,,,,,,
2025,o45400,structured,False,0.0,,parse_error,0,,,,,,,
2025,o45210,structured,False,0.0,,parse_error,0,,,,,,,
2025,o49496,structured,False,0.0,,parse_error,0,,,,,,,
2025,o46258,structured,False,0.0,,parse_error,1,,,,,,,
2025,o19357,structured,False,0.0,,parse_error,14,,,,,,,
2025,o6022,structured,False,0.0,,parse_error,0,,,,,,,
2025,o65933,structured,False,0.0,,parse_error,0,,,,,,,
2025,o91003,structured,False,0.0,,parse_error,14,,,,,,,
2025,o10014,structured,False,0.0,,parse_error,0,,,,,,,
2025,o6250,structured,False,0.0,,parse_error,13,,,,,,,
2025,o53621,structured,False,0.0,,parse_error,10,,,,,,,
2025,o5467,structured,False,0.0,,parse_error,0,,,,,,,
2025,o85185,structured,False,0.0,,parse_error,0,,,,,,,
2025,o89604,structured,False,0.0,,parse_error,0,,,,,,,
2025,o42980,structured,False,0.0,,parse_error,309,,,,,,,
2025,o78481,structured,False,0.0,,parse_error,0,,,,,,,
2025,o28210,structured,False,0.0,,parse_error,0,,,,,,,
2025,o20473,structured,False,0.0,,parse_error,0,,,,,,,
2025,o64858,structured,False,0.0,,parse_error,0,,,,,,,
2025,o65448,structured,False,0.0,,parse_error,0,,,,,,,
2025,o19356,structured,False,0.0,,parse_error,0,,,,,,,
2025,o21861,structured,False,0.0,,parse_error,0,,,,,,,
2025,o45209,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44250,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68306,structured,False,0.0,,parse_error,6,,,,,,,
2025,o90831,structured,False,0.0,,parse_error,0,,,,,,,
2025,o45260,structured,False,0.0,,parse_error,11,,,,,,,
2025,o58489,structured,False,0.0,,parse_error,11,,,,,,,
2025,o68324,structured,False,0.0,,parse_error,0,,,,,,,
2025,o8403,structured,False,0.0,,parse_error,0,,,,,,,
2025,o63949,structured,False,0.0,,parse_error,1,,,,,,,
2025,o91581,structured,False,0.0,,parse_error,7,,,,,,,
2025,o9404,structured,False,0.0,,parse_error,0,,,,,,,
2025,o19980,structured,False,0.0,,parse_error,0,,,,,,,
2025,o83170,structured,False,0.0,,parse_error,0,,,,,,,
2025,o60886,structured,False,0.0,,parse_error,0,,,,,,,
2025,o74561,structured,False,0.0,,parse_error,0,,,,,,,
2025,o27843,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44191,structured,False,0.0,,parse_error,0,,,,,,,
2025,o72111,structured,False,0.0,,parse_error,0,,,,,,,
2025,o57639,structured,False,0.0,,parse_error,8,,,,,,,
2025,o7375,structured,False,0.0,,parse_error,0,,,,,,,
2025,o12381,structured,False,0.0,,parse_error,0,,,,,,,
2025,o71551,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44228,structured,False,0.0,,parse_error,0,,,,,,,
2025,o66174,structured,False,0.0,,parse_error,1,,,,,,,
2025,o68332,structured,False,0.0,,parse_error,11,,,,,,,
2025,o21494,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9900,structured,False,0.0,,parse_error,0,,,,,,,
2025,o32736,structured,False,0.0,,parse_error,0,,,,,,,
2025,o33732,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68472,structured,False,0.0,,parse_error,8,,,,,,,
2025,o58636,structured,False,0.0,,parse_error,9,,,,,,,
2025,o69745,structured,False,0.0,,parse_error,0,,,,,,,
2025,o42540,structured,False,0.0,,parse_error,0,,,,,,,
2025,o71319,structured,False,0.0,,parse_error,8,,,,,,,
2025,o53070,structured,False,0.0,,parse_error,7,,,,,,,
2025,o15726,structured,False,0.0,,parse_error,0,,,,,,,
2025,o6210,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44260,structured,False,0.0,,parse_error,0,,,,,,,
2025,o39439,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9939,structured,False,0.0,,parse_error,0,,,,,,,
2025,o28254,structured,False,0.0,,parse_error,56,,,,,,,
2025,o6187,structured,False,0.0,,parse_error,0,,,,,,,
2025,o85197,structured,False,0.0,,parse_error,0,,,,,,,
2025,o90920,structured,False,0.0,,parse_error,0,,,,,,,
2025,o69751,structured,False,0.0,,parse_error,0,,,,,,,
2025,o68329,structured,False,0.0,,parse_error,7,,,,,,,
2025,o34373,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9704,structured,False,0.0,,parse_error,0,,,,,,,
2025,o73983,structured,False,0.0,,parse_error,0,,,,,,,
2025,o42284,structured,False,0.0,,parse_error,0,,,,,,,
2025,o2231,structured,False,0.0,,parse_error,0,,,,,,,
2025,o12626,structured,False,0.0,,parse_error,0,,,,,,,
2025,o53019,structured,False,0.0,,parse_error,0,,,,,,,
2025,o7308,structured,False,0.0,,parse_error,7,,,,,,,
2025,o9778,structured,False,0.0,,parse_error,0,,,,,,,
2025,o76480,structured,False,0.0,,parse_error,0,,,,,,,
2025,o32962,structured,False,0.0,,parse_error,0,,,,,,,
2025,o41639,structured,False,0.0,,parse_error,0,,,,,,,
2025,o42300,structured,False,0.0,,parse_error,0,,,,,,,
2025,o27350,structured,False,0.0,,parse_error,9,,,,,,,
2025,o29013,structured,False,0.0,,parse_error,13,,,,,,,
2025,o58442,structured,False,0.0,,parse_error,13,,,,,,,
2025,o83690,structured,False,0.0,,parse_error,0,,,,,,,
2025,o59667,structured,False,0.0,,parse_error,0,,,,,,,
2025,o28196,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44986,structured,False,0.0,,parse_error,12,,,,,,,
2025,o39208,structured,False,0.0,,parse_error,0,,,,,,,
2025,o43995,structured,False,0.0,,parse_error,13,,,,,,,
2025,o27022,structured,False,0.0,,parse_error,0,,,,,,,
2025,o30802,structured,False,0.0,,parse_error,0,,,,,,,
2025,o44009,structured,False,0.0,,parse_error,0,,,,,,,
2025,o9884,structured,False,0.0,,parse_error,0,,,,,,,
